customer_number,offer_acepted,reward,mailer_type,income_level,banks_accounts_open,overdraft_protection,credit_rating,credits_cards_held,homes_owned,household_size,own_home,average_balance
13862,0,1,0,1,2,0,1,3,2,4,1,1176.5
13863,0,0,1,2,1,0,2,2,1,4,1,1539.5
13864,0,1,0,0,1,0,0,2,1,3,1,821.25
13865,0,0,0,1,1,0,1,3,1,4,0,1160.5
13866,0,0,1,1,1,0,2,3,1,4,0,1262.25
13867,0,0,1,2,1,0,2,1,1,2,1,770.75
13868,0,1,1,1,1,0,0,2,1,4,1,156.75
13869,0,1,0,0,1,0,2,1,2,3,0,837.25
13870,0,2,1,1,1,0,0,2,1,4,1,865.25
13871,0,1,1,2,3,0,2,1,1,3,0,1159.75
13872,0,2,1,1,3,0,0,3,1,2,0,994.25
13873,1,0,0,1,1,0,0,1,2,4,0,1283.25
13874,0,0,0,2,1,0,1,2,1,3,1,819.5
13875,0,0,0,1,2,0,1,4,2,6,1,1208.25
13876,1,2,1,0,1,0,0,1,1,3,1,805.25
13877,0,0,0,2,1,1,2,3,1,4,0,896.75
13878,0,1,0,2,2,1,0,2,1,5,1,1358.0
13879,0,1,1,1,1,0,0,1,1,5,1,1005.0
13880,0,0,1,1,1,0,1,2,1,3,1,1020.5
13881,0,0,1,2,1,0,0,2,1,4,1,1000.75
13882,0,2,1,1,2,0,2,2,1,4,0,865.5
13883,0,1,1,0,1,1,2,2,1,3,1,1529.0
13884,0,0,1,1,1,0,1,1,2,4,1,206.5
13885,0,0,0,1,1,0,0,1,1,2,1,1016.0
13886,1,2,1,2,1,0,0,1,1,3,0,1207.0
13887,0,2,1,1,1,0,0,1,1,3,1,949.5
13888,0,2,0,0,1,1,2,1,2,2,0,358.25
13889,1,0,0,0,1,0,1,2,1,2,1,1119.75
13890,0,2,1,2,1,0,2,1,1,4,0,1139.75
13891,0,1,0,0,1,0,0,2,1,5,1,733.0
13892,0,2,1,1,2,0,1,2,2,4,1,717.5
13893,0,0,1,1,1,0,2,1,1,2,1,1243.0
13894,0,0,0,2,1,1,1,2,1,5,0,1223.5
13895,0,2,0,1,2,1,0,1,1,3,0,176.5
13896,0,2,1,0,1,0,0,3,1,6,1,836.5
13897,0,2,1,0,1,1,0,2,1,4,0,1353.75
13898,1,0,1,2,1,0,0,2,1,4,1,681.5
13899,0,1,0,1,1,0,1,2,1,2,1,990.0
13900,0,0,1,1,1,0,1,3,1,3,1,825.0
13901,0,0,0,1,2,1,1,2,1,3,1,365.25
13902,1,0,0,1,1,0,0,3,1,4,1,1100.0
13903,0,0,0,2,1,0,0,2,1,4,1,1257.25
13904,0,0,1,1,2,0,1,1,1,2,0,1209.5
13905,1,2,1,1,1,1,1,1,1,4,0,1801.75
13906,0,0,0,1,2,1,1,2,1,3,1,1111.5
13907,0,1,0,1,1,0,0,3,2,3,1,1161.25
13908,0,2,0,0,1,0,2,4,2,4,1,1233.0
13909,0,2,1,1,2,0,1,3,2,3,1,1045.75
13910,0,1,0,1,2,1,2,3,1,4,1,254.5
13911,0,0,1,2,2,0,0,2,1,4,1,924.75
13912,0,0,1,2,2,0,1,2,1,3,1,1148.75
13913,0,1,0,1,1,0,0,2,1,4,1,1237.5
13914,0,0,0,2,2,0,2,1,1,4,1,890.75
13915,0,1,1,0,1,1,2,2,1,2,1,1316.25
13916,0,2,0,0,1,0,0,2,1,5,1,1091.5
13917,0,1,1,1,2,0,1,2,1,4,0,1093.25
13918,0,2,0,1,1,1,2,2,1,4,1,1787.25
13919,0,2,0,0,1,0,0,2,1,4,1,1248.25
13920,0,0,1,1,1,1,0,1,1,5,1,296.75
13921,0,1,1,1,1,0,0,3,1,4,0,781.5
13922,0,2,0,0,1,1,1,2,1,4,1,746.75
13923,0,2,1,1,1,0,2,2,2,6,1,916.5
13924,0,0,0,1,2,0,2,2,2,3,0,1104.5
13925,1,0,1,1,1,0,2,1,1,3,1,895.0
13926,0,1,0,1,1,0,0,1,1,1,0,1361.25
13927,0,1,0,1,1,1,2,2,1,5,1,318.25
13928,0,1,0,1,1,0,1,3,1,3,0,709.5
13929,0,0,0,1,2,0,0,2,1,3,1,182.0
13930,1,2,0,2,1,1,0,1,1,6,1,1058.0
13931,0,1,0,0,1,0,0,1,1,2,0,1177.5
13932,0,1,1,1,1,0,1,1,2,3,1,1046.5
13933,0,1,1,1,2,0,2,3,1,2,1,1252.25
13934,0,2,1,1,1,1,2,3,1,6,0,1285.5
13935,0,0,0,2,1,0,0,2,1,3,1,1370.75
13936,0,0,0,0,1,0,1,3,2,1,0,1011.25
13937,0,2,0,0,1,0,2,2,1,4,1,918.5
13938,0,1,0,1,1,0,0,3,1,3,1,827.75
13939,0,2,0,2,2,0,2,2,1,4,0,1326.75
13940,0,2,0,0,1,0,0,1,1,3,1,1196.0
13941,0,1,0,1,1,0,1,2,1,6,1,1112.5
13942,0,2,0,1,1,0,0,1,1,5,1,1430.25
13943,0,2,0,0,1,0,2,2,1,3,1,809.0
13944,0,0,0,1,1,0,0,3,2,4,1,726.25
13945,0,1,1,1,2,0,1,2,2,5,0,857.5
13946,0,0,0,0,2,0,0,3,1,1,1,1124.25
13947,0,0,1,2,2,0,1,1,1,5,0,840.0
13948,0,1,1,1,1,0,1,1,1,4,0,1093.75
13949,0,0,1,2,1,0,2,1,1,4,1,940.75
13950,0,1,0,1,1,0,2,3,1,6,1,674.5
13951,0,1,0,1,1,0,1,3,1,5,0,1141.0
13952,0,2,1,0,1,0,1,4,1,5,1,828.0
13953,0,0,0,1,3,0,1,2,1,3,1,832.0
13954,0,2,0,2,2,0,0,1,2,3,0,969.0
13955,0,0,0,0,2,0,0,2,2,5,1,152.75
13956,0,0,1,1,1,0,0,1,2,6,1,946.25
13957,0,2,1,2,1,1,2,2,1,4,0,1064.0
13958,0,1,0,2,1,0,2,1,1,3,1,1090.25
13959,0,1,1,2,1,1,2,1,1,3,1,1097.5
13960,0,1,0,1,2,0,0,2,1,2,1,202.75
13961,0,1,0,1,1,0,2,4,1,4,0,308.75
13962,0,2,1,2,1,0,2,1,1,2,0,949.5
13963,0,0,1,1,1,0,0,2,1,6,1,692.25
13964,0,0,0,2,2,0,0,2,1,3,1,1230.75
13965,0,1,0,2,2,0,2,1,1,3,1,1083.25
13966,1,0,0,1,1,0,0,1,1,3,1,881.75
13967,0,2,0,1,1,0,2,1,1,3,1,1187.0
13968,0,2,0,1,1,0,2,3,2,1,1,793.25
13969,0,0,0,1,1,0,0,3,1,2,1,1409.5
13970,1,0,1,1,1,0,1,1,2,3,0,1183.75
13971,0,1,0,2,2,0,0,1,1,2,1,843.25
13972,0,2,1,1,2,0,0,4,1,3,1,1012.0
13973,0,0,1,1,1,0,2,2,2,3,1,1196.0
13974,0,1,1,1,1,1,2,1,1,4,1,1178.25
13975,0,2,0,1,1,0,0,1,1,4,1,195.75
13976,0,0,1,0,1,0,0,1,1,4,1,310.75
13977,0,0,1,1,1,0,2,2,1,2,1,1226.25
13978,0,0,1,2,1,0,0,3,1,5,0,1424.75
13979,0,2,0,2,1,0,2,1,1,4,1,1403.25
13980,0,2,1,2,1,0,1,2,2,3,1,1015.25
13981,0,2,0,1,2,0,1,1,1,3,0,885.75
13982,0,2,0,1,1,0,0,1,2,4,0,1280.75
13983,0,1,0,1,2,0,2,2,1,4,0,264.0
13984,1,0,0,1,2,0,0,2,1,5,0,168.75
13985,0,1,0,0,2,0,1,1,1,3,1,1006.25
13986,0,2,0,0,1,0,1,3,2,2,1,1323.75
13987,0,0,0,2,2,0,2,2,1,2,0,921.25
13988,0,0,0,1,2,0,2,1,1,1,1,1776.0
13989,0,1,0,1,1,0,1,2,1,3,1,766.75
13990,0,2,1,1,1,0,2,3,1,3,1,1098.0
13991,0,1,1,1,1,0,2,2,1,1,1,996.5
13992,0,2,1,2,1,0,1,2,1,1,1,1013.25
13993,0,1,1,2,1,0,2,1,1,3,1,1017.75
13994,1,0,1,1,1,0,0,3,1,4,0,1256.5
13995,0,2,1,1,1,1,0,2,1,2,1,123.75
13996,0,0,0,1,1,0,2,1,1,4,0,1342.25
13997,0,0,0,0,1,0,2,2,2,2,0,237.0
13998,0,1,1,1,1,1,1,2,1,4,1,192.0
13999,0,0,1,2,1,0,0,1,2,4,1,1441.75
14000,0,1,0,1,1,0,0,2,1,3,1,951.0
14001,0,1,0,1,1,1,0,1,1,5,0,1269.75
14002,0,1,1,2,1,0,0,3,1,4,1,1058.0
14003,0,1,0,0,1,0,1,1,1,4,0,1044.5
14004,0,1,0,1,1,0,1,1,1,1,1,2437.5
14005,0,0,1,2,2,0,2,3,2,4,1,1069.5
14006,0,1,1,1,1,0,2,1,1,2,0,984.5
14007,0,0,1,0,2,0,0,2,1,3,0,655.5
14008,0,2,1,1,1,0,2,1,2,5,0,1150.75
14009,0,1,1,2,1,0,2,1,1,3,1,1287.0
14010,0,1,0,2,1,1,2,3,1,4,1,940.5
14011,0,1,1,2,1,0,0,1,1,4,1,980.25
14012,0,1,0,0,1,0,2,2,1,3,1,1348.5
14013,0,2,0,1,1,0,2,2,2,4,0,1074.5
14014,0,1,0,2,2,0,1,2,1,4,1,772.5
14015,0,0,0,1,2,0,2,3,1,4,1,1134.0
14016,0,0,1,0,1,0,2,2,1,2,1,1207.0
14017,0,0,1,2,1,0,1,1,1,4,0,1058.5
14018,0,1,1,0,2,0,1,1,2,4,1,174.5
14019,0,0,1,1,1,0,0,1,1,3,0,785.0
14020,0,1,0,1,1,0,1,1,1,3,1,1061.5
14021,0,2,0,1,1,0,0,1,1,4,1,1028.0
14022,0,2,1,2,1,0,2,3,1,2,0,1239.0
14023,0,0,0,1,1,0,2,2,2,2,1,833.75
14024,0,0,1,1,2,0,2,1,2,3,0,187.25
14025,0,2,1,0,1,0,1,1,1,5,0,1182.5
14026,0,0,1,1,2,0,0,3,1,4,1,118.0
14027,0,1,1,2,1,0,2,2,1,4,0,1549.5
14028,0,0,1,2,2,0,2,1,1,1,0,807.5
14029,0,1,1,1,2,0,0,1,1,4,1,1352.0
14030,0,0,1,1,1,0,2,2,1,3,0,288.5
14031,0,0,0,0,1,0,0,3,2,2,0,305.0
14032,0,2,0,1,1,0,0,1,1,4,1,1885.75
14033,0,2,0,2,2,0,2,1,2,4,0,702.5
14034,0,0,0,1,1,1,0,2,1,4,1,926.5
14035,0,2,1,1,1,0,2,1,1,3,1,786.75
14036,0,0,1,2,1,1,2,1,1,4,1,1255.75
14037,0,0,0,2,1,0,2,2,1,4,1,222.75
14038,0,1,1,1,2,0,0,2,1,3,1,1162.25
14039,0,0,1,1,1,0,0,1,1,5,0,776.5
14040,0,0,0,1,1,0,0,2,1,4,1,1012.0
14041,0,2,0,1,1,0,1,3,2,4,1,132.0
14042,0,2,1,0,2,0,2,1,1,3,1,1331.75
14043,0,2,1,1,1,0,1,2,2,5,0,1257.5
14044,0,1,1,1,1,1,0,1,2,4,0,1387.0
14045,1,1,1,1,2,0,0,1,1,4,1,1034.75
14046,0,2,0,1,2,0,0,1,1,3,1,1129.25
14047,0,0,1,2,1,0,1,2,2,3,0,1303.0
14048,0,2,0,2,1,1,2,1,2,2,0,971.5
14049,0,1,0,1,2,0,2,1,1,4,0,239.0
14050,0,0,0,1,1,0,0,1,2,5,0,1050.25
14051,0,1,1,2,1,1,2,1,2,3,0,933.25
14052,0,0,0,2,1,0,1,2,1,3,0,1162.75
14053,0,1,0,0,1,0,0,2,1,2,1,1098.5
14054,0,2,1,1,1,0,0,1,1,6,0,341.75
14055,0,2,0,1,1,1,1,1,1,3,1,265.25
14056,0,0,0,0,2,0,2,1,1,3,1,307.25
14057,0,1,0,2,1,0,0,1,1,4,0,843.25
14058,0,2,0,1,1,0,1,2,1,2,1,1073.0
14059,0,1,1,2,1,0,0,2,1,4,1,712.0
14060,0,2,0,0,1,0,1,1,1,4,0,1222.25
14061,0,2,1,0,1,0,1,1,1,2,0,800.5
14062,0,2,0,2,1,0,1,3,2,5,1,1513.0
14063,0,1,0,1,1,0,0,2,1,3,1,1034.25
14064,0,1,0,2,1,0,0,2,2,4,0,1284.25
14065,0,2,1,1,1,0,2,2,1,3,1,1049.5
14066,0,0,0,1,2,0,0,2,1,4,0,880.0
14067,0,1,0,1,1,0,1,1,2,4,0,1229.25
14068,0,0,0,0,1,0,2,3,2,5,0,697.25
14069,0,0,1,0,1,0,2,1,2,3,0,1086.25
14070,0,0,1,0,1,0,0,1,1,3,1,987.5
14071,0,0,1,1,1,1,0,2,1,3,1,960.5
14072,0,0,0,0,1,0,1,2,1,3,1,1111.75
14073,0,1,1,1,2,1,0,2,1,3,1,231.75
14074,0,0,0,1,1,0,2,2,1,4,1,1185.0
14075,1,1,0,0,1,0,1,2,1,5,1,1408.0
14076,0,1,0,1,1,0,1,1,1,2,1,1155.25
14077,0,2,1,1,1,0,1,1,1,5,1,635.5
14078,0,1,1,1,2,0,0,1,1,4,1,939.25
14079,0,1,1,1,2,0,1,2,1,3,1,727.5
14080,0,2,0,2,1,0,1,1,1,4,0,1108.25
14081,0,2,0,0,1,0,0,3,1,4,0,1263.5
14082,0,0,0,1,1,0,1,1,1,4,1,1007.75
14083,0,1,1,1,1,0,2,2,1,3,0,1845.75
14084,0,2,0,2,1,0,2,2,1,4,0,1140.0
14085,0,1,0,1,1,0,2,2,2,5,0,1209.75
14086,0,0,1,1,2,1,0,1,1,4,1,671.5
14087,1,2,0,1,1,0,2,2,1,3,1,866.0
14088,0,1,0,2,1,0,1,2,1,4,0,1169.25
14089,0,1,0,1,1,0,1,3,1,5,1,274.0
14090,0,1,1,1,1,0,0,2,1,3,1,658.75
14091,0,1,1,1,3,0,1,2,1,4,0,1012.25
14092,0,1,0,2,1,0,2,1,1,4,0,691.5
14093,1,2,1,0,1,0,1,1,2,4,1,926.5
14094,0,2,0,2,1,1,1,2,1,3,0,789.0
14095,0,0,0,0,1,0,2,2,1,2,1,1061.0
14096,0,0,0,1,2,0,1,1,1,5,1,108.75
14097,0,2,0,1,1,0,0,2,1,3,0,1027.25
14098,0,1,0,0,1,0,2,2,1,3,1,978.25
14099,0,0,0,0,1,0,2,1,1,5,1,1160.25
14100,0,2,0,0,1,0,1,2,2,4,1,899.25
14101,0,1,0,1,1,0,2,2,1,4,1,992.25
14102,0,1,0,1,1,0,1,2,2,3,0,930.0
14103,0,2,0,2,1,0,1,1,1,3,0,995.75
14104,0,2,0,2,1,0,2,4,2,4,0,1335.25
14105,0,2,0,1,2,1,0,2,1,4,0,1024.25
14106,0,0,1,1,1,1,2,2,1,3,0,879.5
14107,0,0,1,0,1,0,2,1,2,5,1,1374.5
14108,0,0,0,1,1,0,1,1,1,4,1,1131.25
14109,1,1,0,0,1,0,0,1,1,3,1,956.25
14110,0,0,0,0,1,1,1,3,2,2,0,860.25
14111,0,1,0,1,1,0,1,3,1,2,1,862.25
14112,0,0,0,0,1,0,2,1,1,1,0,1534.0
14113,0,2,1,1,1,0,2,3,3,4,0,1012.25
14114,0,0,0,2,1,0,2,1,1,2,0,1277.25
14115,0,1,0,2,1,0,0,2,1,3,1,1153.5
14116,0,0,1,2,1,0,0,2,2,4,0,812.5
14117,0,2,0,1,1,0,0,1,2,3,0,900.25
14118,0,1,0,1,1,0,0,1,2,4,1,1150.75
14119,0,0,0,0,1,0,0,2,1,4,1,1191.25
14120,0,0,0,1,1,0,1,1,1,3,1,1219.5
14121,0,0,0,1,1,0,0,1,1,3,1,998.75
14122,0,0,0,1,1,0,0,2,1,3,1,1000.75
14123,0,1,1,1,2,0,0,1,1,4,1,1219.0
14124,0,2,1,1,2,1,2,2,2,4,1,308.75
14125,0,1,0,1,2,0,2,2,2,6,0,1224.25
14126,0,0,0,0,1,0,2,2,1,4,0,1252.25
14127,0,2,0,0,1,1,1,3,1,3,1,209.75
14128,0,1,0,0,1,0,2,2,1,3,1,1204.0
14129,0,0,1,1,1,1,0,3,2,5,1,1168.5
14130,0,2,0,1,1,0,2,2,1,4,0,1051.25
14131,0,2,1,1,1,0,2,1,1,3,0,671.5
14132,0,2,0,2,1,0,1,1,2,2,0,1202.75
14133,0,0,1,1,1,1,2,2,1,5,0,983.5
14134,0,0,0,0,2,0,2,2,2,2,1,999.75
14135,0,0,0,2,1,0,2,1,2,3,1,1199.5
14136,1,1,0,0,1,0,0,3,1,4,0,1272.0
14137,0,0,1,0,1,1,0,1,1,3,1,1113.25
14138,0,0,0,1,1,0,2,2,1,5,1,643.75
14139,0,1,0,1,1,0,2,2,1,2,1,838.75
14140,0,0,1,2,2,1,0,1,1,5,0,1087.5
14141,0,0,0,0,1,1,2,3,1,5,1,758.25
14142,0,0,0,2,1,0,2,3,1,3,1,1044.0
14143,0,0,0,0,1,0,2,1,1,2,1,1139.25
14144,0,2,1,1,1,1,1,2,2,5,0,932.0
14145,0,2,1,2,2,0,2,1,1,5,1,1209.5
14146,0,1,0,0,1,0,2,1,1,3,0,1381.25
14147,0,2,0,1,1,0,0,2,2,3,1,198.5
14148,0,0,0,0,1,0,1,2,1,5,1,1070.5
14149,0,2,1,1,1,0,2,2,1,4,1,1231.25
14150,0,1,1,2,1,0,1,3,2,4,1,666.25
14151,0,2,1,0,1,1,0,2,1,3,0,1356.0
14152,0,1,0,0,1,1,1,3,1,5,1,1354.75
14153,1,2,1,1,1,1,1,1,1,1,1,773.75
14154,0,1,0,2,1,0,1,1,1,2,1,939.0
14155,0,2,0,1,1,0,2,2,1,4,1,358.75
14156,0,1,1,2,1,1,2,1,1,3,1,1102.5
14157,0,1,1,2,1,0,0,1,2,5,0,254.5
14158,0,2,0,1,1,1,2,2,1,5,1,1083.0
14159,0,2,0,2,2,0,2,2,2,4,1,295.5
14160,0,1,0,2,1,0,2,2,2,5,0,729.75
14161,0,0,0,2,1,0,2,1,1,3,1,911.75
14162,0,0,1,1,1,0,0,1,1,4,0,817.25
14163,0,1,0,1,1,0,0,2,1,4,1,988.0
14164,0,2,0,1,2,0,2,3,1,4,0,1388.5
14165,0,1,0,2,1,0,0,1,1,4,1,1056.5
14166,0,1,1,1,1,0,2,2,1,4,0,845.25
14167,0,1,1,2,2,0,1,3,2,4,1,1197.0
14168,0,1,0,1,2,0,2,2,2,1,0,1037.75
14169,0,2,1,1,1,0,1,1,1,5,1,1074.5
14170,0,2,1,1,2,0,0,2,1,2,0,1396.5
14171,0,1,0,1,2,0,0,3,1,3,0,1029.25
14172,0,0,0,1,1,0,1,2,1,2,1,1340.0
14173,0,1,0,1,1,0,2,3,1,4,1,1195.0
14174,0,0,0,1,2,0,0,3,1,3,1,251.5
14175,0,0,0,0,2,0,2,1,1,4,1,599.5
14176,0,0,1,0,2,0,0,1,1,5,1,1283.0
14177,0,2,0,2,2,0,1,2,1,4,1,871.5
14178,0,0,1,2,1,0,0,1,1,3,1,662.75
14179,0,0,1,2,2,0,2,2,2,3,0,763.5
14180,0,2,1,0,1,0,0,3,2,3,0,1429.25
14181,0,2,0,1,1,0,0,2,1,3,1,982.5
14182,0,0,0,0,1,1,0,3,1,4,1,311.0
14183,0,1,1,2,1,0,0,2,1,3,1,241.0
14184,0,0,1,0,1,0,2,2,2,4,1,232.5
14185,0,0,0,2,1,0,2,3,1,3,0,812.0
14186,0,2,1,2,2,0,2,2,1,4,1,415.25
14187,0,1,1,2,1,1,0,1,1,4,1,895.25
14188,0,2,1,2,1,0,0,2,1,2,1,162.25
14189,0,2,0,2,2,1,2,2,1,3,1,703.0
14190,0,1,1,1,1,0,0,2,1,5,1,1080.5
14191,0,2,0,0,1,0,1,1,1,4,1,905.75
14192,0,1,1,0,1,0,0,1,1,5,1,943.75
14193,0,2,0,1,1,0,1,2,1,3,1,1161.75
14194,0,0,0,1,1,0,2,2,1,2,0,962.5
14195,0,0,0,1,1,0,2,2,1,5,1,924.75
14196,0,1,1,1,1,0,2,1,1,5,1,986.25
14197,0,0,1,0,1,1,0,2,1,4,1,374.75
14198,0,1,0,2,1,0,1,1,1,3,1,1100.0
14199,1,2,1,1,1,1,2,3,2,3,0,1054.5
14200,0,1,1,2,1,0,1,1,1,3,0,777.5
14201,0,1,0,0,1,0,1,1,2,3,1,1039.0
14202,0,0,0,1,1,0,0,1,1,3,0,1153.75
14203,0,1,1,1,1,0,2,1,2,6,1,1268.25
14204,0,1,1,1,1,1,1,2,2,3,1,1750.0
14205,0,1,1,0,1,0,1,1,1,3,1,990.0
14206,0,2,0,0,1,0,0,1,1,2,1,1105.0
14207,1,2,1,1,1,0,0,1,1,6,0,1078.5
14208,1,2,1,0,1,0,1,2,1,4,1,1486.5
14209,0,0,0,1,1,0,1,1,1,2,1,1149.25
14210,0,2,1,2,1,0,1,2,1,3,0,1067.5
14211,0,2,1,2,1,0,2,2,1,3,1,1114.75
14212,0,2,1,0,1,0,1,2,1,4,0,201.0
14213,0,1,0,1,1,0,2,2,2,4,0,1033.75
14214,0,0,1,1,2,0,0,2,1,2,1,1064.5
14215,0,0,1,0,1,0,2,2,1,5,1,1146.25
14216,0,1,0,1,1,0,0,1,1,3,1,650.75
14217,0,1,1,1,1,0,0,3,1,4,0,293.25
14218,0,2,0,1,1,1,0,4,1,5,0,1182.5
14219,0,1,0,1,1,0,2,2,1,2,1,1143.0
14220,0,2,0,0,1,0,0,2,2,4,0,1068.5
14221,0,2,0,0,1,0,0,1,1,5,1,1180.25
14222,0,1,0,1,2,0,2,2,1,2,1,1332.75
14223,0,0,0,0,2,0,2,2,1,4,1,1224.5
14224,0,1,0,2,2,0,0,1,1,3,1,277.25
14225,0,0,0,0,1,0,1,3,1,4,1,437.5
14226,0,2,0,0,1,0,0,3,1,3,0,642.25
14227,0,0,0,2,1,0,1,1,2,4,0,1040.0
14228,0,2,1,2,1,0,0,1,1,4,0,310.5
14229,0,0,0,1,1,0,2,1,1,3,0,1215.25
14230,0,2,1,1,1,0,0,1,1,3,1,1206.75
14231,0,2,1,0,1,0,0,1,1,3,1,1038.0
14232,0,0,0,0,1,0,2,1,1,4,0,718.0
14233,0,0,0,2,1,0,0,2,1,3,1,1238.75
14234,0,1,1,1,1,0,2,2,1,5,1,1162.75
14235,0,1,0,2,1,0,1,1,2,4,1,1094.0
14236,0,1,0,0,1,0,2,1,1,4,1,177.75
14237,0,2,0,2,1,0,2,2,1,2,1,1073.5
14238,0,0,1,1,1,1,2,1,1,4,0,220.5
14239,0,0,0,2,1,0,1,1,1,4,1,1119.75
14240,0,1,1,1,1,0,0,2,1,2,1,1248.75
14241,1,0,1,1,1,0,2,3,1,4,1,172.75
14242,0,0,0,2,1,0,0,1,2,5,1,1109.0
14243,0,1,1,2,1,1,1,3,1,4,0,1240.25
14244,0,2,0,0,2,0,2,2,2,5,0,1058.75
14245,0,2,0,1,2,0,2,1,1,4,0,1258.0
14246,0,1,1,1,1,0,0,2,2,6,1,935.25
14247,0,2,1,1,1,0,1,2,2,5,1,276.5
14248,0,2,0,1,1,0,1,2,2,5,0,1108.0
14249,0,2,0,0,1,0,0,3,1,3,1,1094.25
14250,0,2,0,2,1,0,2,2,2,4,1,1053.75
14251,0,0,0,2,1,0,2,1,1,3,0,1808.75
14252,0,1,1,2,2,0,1,2,1,4,1,195.5
14253,0,1,0,1,1,0,1,3,1,3,0,964.25
14254,1,0,1,2,3,0,0,2,1,4,1,992.25
14255,1,0,1,2,2,0,1,4,1,4,1,1086.25
14256,1,0,1,2,1,1,2,2,1,3,0,1295.75
14257,1,1,1,1,1,0,0,2,1,2,1,747.5
14258,0,2,0,0,1,0,2,2,1,4,1,1099.5
14259,0,0,0,0,1,0,2,1,1,6,1,918.75
14260,0,2,0,2,1,0,2,1,1,3,1,1006.25
14261,0,2,0,0,1,0,2,3,1,3,1,995.25
14262,0,0,0,0,1,0,0,1,1,4,1,1003.5
14263,0,1,1,0,1,0,2,3,1,3,1,1250.0
14264,0,1,1,2,1,0,0,2,1,3,0,1008.0
14265,1,0,0,1,2,1,2,1,2,4,1,971.25
14266,0,2,0,1,1,0,1,1,1,3,0,272.5
14267,0,1,0,1,2,0,1,2,1,2,0,1218.75
14268,1,0,0,0,2,0,1,3,1,4,1,318.5
14269,0,2,1,0,1,0,0,2,1,5,1,1052.5
14270,0,0,1,0,1,0,0,1,2,2,0,1011.0
14271,0,1,1,0,1,0,0,2,2,6,1,796.75
14272,0,1,0,0,2,0,2,2,1,3,0,1086.25
14273,0,0,0,1,1,0,0,2,2,4,0,1106.25
14274,0,1,0,0,1,0,0,3,1,5,1,1422.5
14275,0,0,0,1,1,1,2,2,1,4,0,749.0
14276,0,1,0,2,1,0,2,2,1,2,0,649.0
14277,1,2,1,1,1,0,0,2,1,4,1,1400.0
14278,0,0,1,0,1,1,1,2,1,5,1,1107.5
14279,0,2,0,2,2,0,1,1,1,3,1,1414.5
14280,0,0,0,0,1,0,2,2,2,3,1,1550.25
14281,0,2,0,0,1,0,2,2,1,4,1,1000.75
14282,0,1,0,2,1,0,1,2,1,2,1,790.25
14283,0,0,1,1,1,0,2,3,1,5,0,1163.75
14284,0,0,0,1,2,0,0,1,2,2,0,164.0
14285,0,2,0,0,2,0,2,2,1,4,1,844.0
14286,0,0,1,2,1,1,0,2,1,3,1,1292.5
14287,0,2,1,1,1,0,1,1,1,4,0,754.25
14288,1,2,1,1,1,0,0,2,1,3,1,873.75
14289,0,1,1,2,1,0,1,1,1,5,1,1231.0
14290,0,1,0,1,2,0,1,1,2,2,0,868.5
14291,0,2,1,1,1,1,0,1,1,3,0,189.75
14292,0,2,1,1,1,0,2,2,1,3,1,892.75
14293,0,1,0,1,1,0,1,2,1,3,1,1422.25
14294,0,0,1,2,1,0,2,2,2,1,1,140.5
14295,0,0,0,2,1,1,0,1,1,4,1,1023.75
14296,0,2,0,1,1,0,1,3,1,4,0,837.25
14297,0,1,0,1,1,0,2,3,1,4,1,1143.5
14298,0,1,1,1,1,0,1,1,1,2,0,1348.5
14299,0,2,0,0,2,0,0,1,1,4,1,174.0
14300,0,1,0,1,1,0,2,2,2,3,1,907.5
14301,0,2,0,1,1,0,0,2,1,3,0,970.25
14302,0,0,0,1,2,0,2,2,1,4,1,124.75
14303,0,2,0,1,1,0,1,2,2,3,1,1237.25
14304,0,0,1,1,1,0,0,2,2,4,1,1367.0
14305,0,0,0,1,1,0,2,1,1,4,1,1190.5
14306,0,2,0,0,2,0,2,1,2,3,1,949.0
14307,0,0,1,2,1,0,1,1,1,4,1,1257.25
14308,0,1,0,1,1,0,2,2,1,2,1,1101.0
14309,0,2,1,0,1,0,0,2,1,4,1,751.75
14310,0,0,0,1,1,0,2,1,2,3,1,975.25
14311,0,0,1,2,1,0,2,2,1,4,1,1481.5
14312,0,1,0,0,1,0,1,2,1,4,0,1269.25
14313,0,0,1,0,2,0,1,3,2,4,1,1367.25
14314,0,1,0,1,2,0,1,2,1,3,1,641.75
14315,0,1,0,1,2,0,0,2,1,5,0,779.25
14316,0,0,0,1,1,0,2,1,1,3,1,1173.5
14317,0,1,0,0,2,0,1,2,1,4,1,165.0
14318,0,1,0,1,1,0,1,2,1,4,1,791.75
14319,0,2,1,1,1,0,2,2,2,3,0,935.5
14320,0,1,0,2,2,0,1,3,1,3,1,1226.75
14321,0,2,0,1,2,0,2,2,1,4,0,866.25
14322,0,0,1,1,1,1,1,3,1,4,1,980.25
14323,0,2,1,2,1,0,2,1,1,4,1,1082.0
14324,0,0,1,0,2,0,2,1,1,3,1,1049.0
14325,0,1,0,0,1,0,2,1,1,1,1,1126.5
14326,0,2,0,2,1,0,0,2,1,3,1,279.75
14327,0,2,1,2,2,0,0,2,1,5,0,728.0
14328,0,2,0,2,1,0,1,2,1,2,1,1387.0
14329,0,1,0,0,1,0,2,2,1,2,1,1002.5
14330,0,2,0,1,1,0,1,1,1,3,1,1048.25
14331,0,1,1,2,1,0,0,2,2,4,1,1108.25
14332,0,0,0,0,1,1,1,2,1,5,1,999.0
